canton_code,canton_name,noga_division,noga_label,year,etablissements,emplois,emplois_eq_plein_temps
3,"Luzern",92,"92 Organisation de jeux de hasard et d'argent",2023,,286,188
3,"Luzern",93,"93 Activités sportives, récréatives et de loisirs",2023,472,2812,1365
3,"Luzern",94,"94 Activités des organisations associatives",2023,593,5088,2903
3,"Luzern",95,"95 Réparation d'ordinateurs et de biens personnels et domestiques",2023,105,270,216
3,"Luzern",96,"96 Autres services personnels",2023,1916,3617,2405
4,"Uri",999,"Division économique - total",2023,2833,19586,14600
4,"Uri",1,"01 Culture et production animale, chasse et services annexes",2023,525,1327,766
4,"Uri",2,"02 Sylviculture et exploitation forestière",2023,11,63,50
4,"Uri",3,"03 Pêche et aquaculture",2023,,37,30
4,"Uri",5,"05 Extraction de houille et de lignite",2023,0,0,0
4,"Uri",6,"06 Extraction d'hydrocarbures",2023,0,0,0
4,"Uri",7,"07 Extraction de minerais métalliques",2023,0,0,0
4,"Uri",8,"08 Autres industries extractives",2023,8,109,95
4,"Uri",9,"09 Services de soutien aux industries extractives",2023,0,0,0
4,"Uri",10,"10 Industries alimentaires",2023,25,178,132
4,"Uri",12,"12 Fabrication de produits à base de tabac",2023,0,0,0
4,"Uri",13,"13 Fabrication de textiles",2023,,7,
4,"Uri",14,"14 Industrie de l'habillement",2023,8,15,9
4,"Uri",15,"15 Industrie du cuir et de la chaussure",2023,,21,15
4,"Uri",16,"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles, fabrication d'articles en vannerie et sparterie",2023,38,227,195
4,"Uri",17,"17 Industrie du papier et du carton",2023,0,0,0
4,"Uri",18,"18 Imprimerie et reproduction d'enregistrements",2023,10,76,58
4,"Uri",19,"19 Cokéfaction et raffinage",2023,0,0,0
4,"Uri",20,"20 Industrie chimique",2023,,7,
4,"Uri",21,"21 Industrie pharmaceutique",2023,,108,106
4,"Uri",22,"22 Fabrication de produits en caoutchouc et en plastique",2023,7,569,530
4,"Uri",23,"23 Fabrication d'autres produits minéraux non métalliques",2023,,,38
4,"Uri",25,"25 Fabrication de produits métalliques, à l'exception des machines et des équipements",2023,37,603,546
4,"Uri",26,"26 Fabrication de produits informatiques, électroniques et optiques",2023,,131,122
4,"Uri",27,"27 Fabrication d'équipements électriques",2023,,266,259
4,"Uri",28,"28 Fabrication de machines et équipements n.c.a.",2023,7,289,267
4,"Uri",29,"29 Industrie automobile",2023,0,0,0
4,"Uri",30,"30 Fabrication d'autres matériels de transport",2023,0,0,0
4,"Uri",31,"31 Fabrication de meubles",2023,7,48,43
4,"Uri",32,"32 Autres industries manufacturières",2023,10,26,18
4,"Uri",33,"33 Réparation et installation de machines et d'équipements",2023,11,67,61
4,"Uri",35,"35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2023,12,362,317
4,"Uri",36,"36 Captage, traitement et distribution d'eau",2023,6,14,7
4,"Uri",37,"37 Collecte et traitement des eaux usées",2023,,24,18
4,"Uri",38,"38 Collecte, traitement et élimination des déchets, récupération",2023,6,136,130
4,"Uri",39,"39 Dépollution et autres services de gestion des déchets",2023,0,0,0
4,"Uri",41,"41 Construction de bâtiments",2023,37,792,723
4,"Uri",42,"42 Génie civil",2023,10,210,196
4,"Uri",43,"43 Travaux de construction spécialisés",2023,133,855,742
4,"Uri",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,63,380,321
4,"Uri",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,42,238,199
4,"Uri",47,"47 Commerce de détail, à l'exception des automobiles et des motocycles",2023,174,1138,740
4,"Uri",49,"49 Transports terrestres et transport par conduites",2023,63,857,701
4,"Uri",51,"51 Transports aériens",2023,,24,23
4,"Uri",52,"52 Entreposage et services auxiliaires des transports",2023,8,34,20
4,"Uri",53,"53 Activités de poste et de courrier",2023,7,90,70
4,"Uri",55,"55 Hébergement",2023,85,820,686
4,"Uri",56,"56 Restauration",2023,147,942,667
4,"Uri",59,"59 Production de films cinématographiques, de vidéo et de programmes de télévision, enregistrement sonore et édition musicale",2023,,16,
4,"Uri",60,"60 Programmation et diffusion",2023,0,0,0
4,"Uri",62,"62 Programmation, conseil et autres activités informatiques",2023,38,195,168
4,"Uri",63,"63 Services d'information",2023,6,45,39
4,"Uri",64,"64 Activités des services financiers, hors assurance et caisses de retraite",2023,33,275,213
4,"Uri",65,"65 Assurance",2023,7,17,14
4,"Uri",66,"66 Activités auxiliaires de services financiers et d'assurance",2023,20,142,115
4,"Uri",68,"68 Activités immobilières",2023,70,153,69
4,"Uri",69,"69 Activités juridiques et comptables",2023,66,170,110
4,"Uri",70,"70 Activités des sièges sociaux, conseil de gestion",2023,54,108,78
4,"Uri",71,"71 Activités d'architecture et d'ingénierie, activités de contrôle et analyses techniques",2023,98,454,368
4,"Uri",72,"72 Recherche-développement scientifique",2023,,5,
4,"Uri",73,"73 Publicité et études de marché",2023,8,29,22
4,"Uri",74,"74 Autres activités spécialisées, scientifiques et techniques",2023,54,123,83
4,"Uri",75,"75 Activités vétérinaires",2023,5,28,19
4,"Uri",77,"77 Activités de location et location-bail",2023,7,28,17
4,"Uri",78,"78 Activités liées à l'emploi",2023,,287,235
4,"Uri",79,"79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes",2023,,67,43
4,"Uri",80,"80 Enquêtes et sécurité",2023,6,60,30
4,"Uri",81,"81 Services relatifs aux bâtiments et aménagement paysager",2023,50,466,319
4,"Uri",82,"82 Activités administratives et autres activités de soutien aux entreprises",2023,6,10,6
4,"Uri",84,"84 Administration publique et défense, sécurité sociale obligatoire",2023,53,1017,767
4,"Uri",85,"85 Enseignement",2023,127,1134,658
4,"Uri",86,"86 Activités pour la santé humaine",2023,164,1203,843
4,"Uri",87,"87 Hébergement médico-social et social",2023,11,872,599
4,"Uri",88,"88 Action sociale sans hébergement",2023,40,538,320
4,"Uri",90,"90 Activités créatives, artistiques et de spectacle",2023,45,64,28
4,"Uri",91,"91 Bibliothèques, archives, musées et autres activités culturelles",2023,6,29,18
4,"Uri",92,"92 Organisation de jeux de hasard et d'argent",2023,0,0,0
4,"Uri",93,"93 Activités sportives, récréatives et de loisirs",2023,60,186,93
4,"Uri",94,"94 Activités des organisations associatives",2023,83,421,228
4,"Uri",95,"95 Réparation d'ordinateurs et de biens personnels et domestiques",2023,10,15,12
4,"Uri",96,"96 Autres services personnels",2023,149,280,158
5,"Schwyz",999,"Division économique - total",2023,16521,92155,70000
5,"Schwyz",1,"01 Culture et production animale, chasse et services annexes",2023,1509,3984,2480
5,"Schwyz",2,"02 Sylviculture et exploitation forestière",2023,40,103,84
5,"Schwyz",3,"03 Pêche et aquaculture",2023,6,,18
5,"Schwyz",5,"05 Extraction de houille et de lignite",2023,0,0,0
5,"Schwyz",6,"06 Extraction d'hydrocarbures",2023,0,0,0
5,"Schwyz",7,"07 Extraction de minerais métalliques",2023,0,0,0
5,"Schwyz",8,"08 Autres industries extractives",2023,7,106,96
5,"Schwyz",9,"09 Services de soutien aux industries extractives",2023,0,0,0
5,"Schwyz",10,"10 Industries alimentaires",2023,111,1639,1248
5,"Schwyz",11,"11 Fabrication de boissons",2023,13,96,77
5,"Schwyz",12,"12 Fabrication de produits à base de tabac",2023,0,0,0
5,"Schwyz",13,"13 Fabrication de textiles",2023,21,141,107
5,"Schwyz",14,"14 Industrie de l'habillement",2023,31,85,56
5,"Schwyz",15,"15 Industrie du cuir et de la chaussure",2023,12,32,22
5,"Schwyz",16,"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles, fabrication d'articles en vannerie et sparterie",2023,172,1242,1110
5,"Schwyz",17,"17 Industrie du papier et du carton",2023,4,59,49
5,"Schwyz",18,"18 Imprimerie et reproduction d'enregistrements",2023,34,159,123
5,"Schwyz",19,"19 Cokéfaction et raffinage",2023,0,0,0
5,"Schwyz",20,"20 Industrie chimique",2023,28,1010,954
5,"Schwyz",21,"21 Industrie pharmaceutique",2023,15,161,129
5,"Schwyz",22,"22 Fabrication de produits en caoutchouc et en plastique",2023,24,554,505
5,"Schwyz",23,"23 Fabrication d'autres produits minéraux non métalliques",2023,30,206,180
5,"Schwyz",24,"24 Métallurgie",2023,5,75,70
5,"Schwyz",25,"25 Fabrication de produits métalliques, à l'exception des machines et des équipements",2023,171,2999,2732
5,"Schwyz",26,"26 Fabrication de produits informatiques, électroniques et optiques",2023,42,808,739
5,"Schwyz",27,"27 Fabrication d'équipements électriques",2023,24,376,347
5,"Schwyz",28,"28 Fabrication de machines et équipements n.c.a.",2023,61,1679,1553
5,"Schwyz",29,"29 Industrie automobile",2023,7,71,65
5,"Schwyz",30,"30 Fabrication d'autres matériels de transport",2023,9,38,31
5,"Schwyz",31,"31 Fabrication de meubles",2023,19,316,278
5,"Schwyz",32,"32 Autres industries manufacturières",2023,83,308,242
5,"Schwyz",33,"33 Réparation et installation de machines et d'équipements",2023,100,582,508
5,"Schwyz",35,"35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2023,25,612,525
5,"Schwyz",36,"36 Captage, traitement et distribution d'eau",2023,19,77,42
5,"Schwyz",37,"37 Collecte et traitement des eaux usées",2023,14,100,86
5,"Schwyz",38,"38 Collecte, traitement et élimination des déchets, récupération",2023,21,239,171
5,"Schwyz",41,"41 Construction de bâtiments",2023,266,2086,1903
5,"Schwyz",42,"42 Génie civil",2023,37,735,692
5,"Schwyz",43,"43 Travaux de construction spécialisés",2023,1089,6114,5456
5,"Schwyz",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,414,1704,1465
5,"Schwyz",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,676,4053,3462
5,"Schwyz",47,"47 Commerce de détail, à l'exception des automobiles et des motocycles",2023,892,5337,3865
5,"Schwyz",49,"49 Transports terrestres et transport par conduites",2023,226,1963,1590
5,"Schwyz",50,"50 Transports par eau",2023,5,,
5,"Schwyz",51,"51 Transports aériens",2023,7,121,106
5,"Schwyz",52,"52 Entreposage et services auxiliaires des transports",2023,37,399,350
5,"Schwyz",53,"53 Activités de poste et de courrier",2023,38,287,233
5,"Schwyz",55,"55 Hébergement",2023,99,1569,1188
5,"Schwyz",56,"56 Restauration",2023,552,2995,2029
5,"Schwyz",58,"58 Édition",2023,35,285,208
5,"Schwyz",59,"59 Production de films cinématographiques, de vidéo et de programmes de télévision, enregistrement sonore et édition musicale",2023,47,77,46
5,"Schwyz",60,"60 Programmation et diffusion",2023,0,0,0
5,"Schwyz",61,"61 Télécommunications",2023,23,105,91
5,"Schwyz",62,"62 Programmation, conseil et autres activités informatiques",2023,634,2071,1728
5,"Schwyz",63,"63 Services d'information",2023,33,102,81
5,"Schwyz",64,"64 Activités des services financiers, hors assurance et caisses de retraite",2023,409,1911,1502
5,"Schwyz",65,"65 Assurance",2023,25,130,98
5,"Schwyz",66,"66 Activités auxiliaires de services financiers et d'assurance",2023,470,2434,2065
5,"Schwyz",68,"68 Activités immobilières",2023,708,1660,961
5,"Schwyz",69,"69 Activités juridiques et comptables",2023,529,1473,1068
5,"Schwyz",70,"70 Activités des sièges sociaux, conseil de gestion",2023,1138,2533,1978
5,"Schwyz",71,"71 Activités d'architecture et d'ingénierie, activités de contrôle et analyses techniques",2023,591,2704,2187
5,"Schwyz",72,"72 Recherche-développement scientifique",2023,51,368,301
5,"Schwyz",73,"73 Publicité et études de marché",2023,128,295,218
5,"Schwyz",74,"74 Autres activités spécialisées, scientifiques et techniques",2023,347,577,383
5,"Schwyz",75,"75 Activités vétérinaires",2023,38,318,227
5,"Schwyz",77,"77 Activités de location et location-bail",2023,53,119,78
5,"Schwyz",78,"78 Activités liées à l'emploi",2023,70,3936,3024
5,"Schwyz",79,"79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes",2023,51,972,456
5,"Schwyz",80,"80 Enquêtes et sécurité",2023,28,250,141
5,"Schwyz",81,"81 Services relatifs aux bâtiments et aménagement paysager",2023,446,1801,1269
5,"Schwyz",82,"82 Activités administratives et autres activités de soutien aux entreprises",2023,87,468,334
5,"Schwyz",84,"84 Administration publique et défense, sécurité sociale obligatoire",2023,126,2520,2009
5,"Schwyz",85,"85 Enseignement",2023,620,4643,2721
5,"Schwyz",86,"86 Activités pour la santé humaine",2023,1003,6071,4083
5,"Schwyz",87,"87 Hébergement médico-social et social",2023,46,3139,2268
5,"Schwyz",88,"88 Action sociale sans hébergement",2023,216,1650,960
5,"Schwyz",90,"90 Activités créatives, artistiques et de spectacle",2023,209,293,142
5,"Schwyz",91,"91 Bibliothèques, archives, musées et autres activités culturelles",2023,11,131,48
5,"Schwyz",92,"92 Organisation de jeux de hasard et d'argent",2023,,128,115
5,"Schwyz",93,"93 Activités sportives, récréatives et de loisirs",2023,231,937,478
5,"Schwyz",94,"94 Activités des organisations associatives",2023,194,1427,861
5,"Schwyz",95,"95 Réparation d'ordinateurs et de biens personnels et domestiques",2023,43,106,87
5,"Schwyz",96,"96 Autres services personnels",2023,882,1255,799
6,"Obwalden",999,"Division économique - total",2023,3772,23646,18015
6,"Obwalden",1,"01 Culture et production animale, chasse et services annexes",2023,613,1572,973
6,"Obwalden",2,"02 Sylviculture et exploitation forestière",2023,19,153,136
6,"Obwalden",3,"03 Pêche et aquaculture",2023,0,0,0
6,"Obwalden",5,"05 Extraction de houille et de lignite",2023,0,0,0
6,"Obwalden",6,"06 Extraction d'hydrocarbures",2023,0,0,0
6,"Obwalden",7,"07 Extraction de minerais métalliques",2023,0,0,0
6,"Obwalden",8,"08 Autres industries extractives",2023,4,101,96
6,"Obwalden",9,"09 Services de soutien aux industries extractives",2023,0,0,0
6,"Obwalden",10,"10 Industries alimentaires",2023,43,788,626
6,"Obwalden",12,"12 Fabrication de produits à base de tabac",2023,0,0,0
6,"Obwalden",13,"13 Fabrication de textiles",2023,8,9,
6,"Obwalden",14,"14 Industrie de l'habillement",2023,10,12,5
6,"Obwalden",15,"15 Industrie du cuir et de la chaussure",2023,,7,
6,"Obwalden",16,"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles, fabrication d'articles en vannerie et sparterie",2023,47,417,371
6,"Obwalden",17,"17 Industrie du papier et du carton",2023,0,0,0
6,"Obwalden",18,"18 Imprimerie et reproduction d'enregistrements",2023,,118,101
6,"Obwalden",19,"19 Cokéfaction et raffinage",2023,0,0,0
6,"Obwalden",20,"20 Industrie chimique",2023,7,38,29
6,"Obwalden",22,"22 Fabrication de produits en caoutchouc et en plastique",2023,,182,169
6,"Obwalden",23,"23 Fabrication d'autres produits minéraux non métalliques",2023,8,80,74
6,"Obwalden",24,"24 Métallurgie",2023,,8,6
6,"Obwalden",25,"25 Fabrication de produits métalliques, à l'exception des machines et des équipements",2023,34,366,326
6,"Obwalden",26,"26 Fabrication de produits informatiques, électroniques et optiques",2023,7,18,14
6,"Obwalden",27,"27 Fabrication d'équipements électriques",2023,8,1213,1073
6,"Obwalden",28,"28 Fabrication de machines et équipements n.c.a.",2023,7,534,484
6,"Obwalden",29,"29 Industrie automobile",2023,5,61,51
6,"Obwalden",30,"30 Fabrication d'autres matériels de transport",2023,,151,143
6,"Obwalden",31,"31 Fabrication de meubles",2023,13,176,160
6,"Obwalden",32,"32 Autres industries manufacturières",2023,18,47,36
6,"Obwalden",33,"33 Réparation et installation de machines et d'équipements",2023,13,44,36
6,"Obwalden",35,"35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2023,12,147,111
6,"Obwalden",36,"36 Captage, traitement et distribution d'eau",2023,5,43,20
6,"Obwalden",37,"37 Collecte et traitement des eaux usées",2023,4,33,30
6,"Obwalden",38,"38 Collecte, traitement et élimination des déchets, récupération",2023,,14,9
6,"Obwalden",41,"41 Construction de bâtiments",2023,41,548,497
6,"Obwalden",42,"42 Génie civil",2023,7,321,280
6,"Obwalden",43,"43 Travaux de construction spécialisés",2023,213,1470,1299
6,"Obwalden",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,91,400,348
6,"Obwalden",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,110,611,516
6,"Obwalden",47,"47 Commerce de détail, à l'exception des automobiles et des motocycles",2023,202,969,665
6,"Obwalden",49,"49 Transports terrestres et transport par conduites",2023,56,796,629
6,"Obwalden",51,"51 Transports aériens",2023,,56,50
6,"Obwalden",52,"52 Entreposage et services auxiliaires des transports",2023,6,16,
6,"Obwalden",53,"53 Activités de poste et de courrier",2023,10,61,52
6,"Obwalden",55,"55 Hébergement",2023,84,1292,1054
6,"Obwalden",56,"56 Restauration",2023,113,797,542
6,"Obwalden",58,"58 Édition",2023,8,18,11
6,"Obwalden",59,"59 Production de films cinématographiques, de vidéo et de programmes de télévision, enregistrement sonore et édition musicale",2023,9,,11
