name,country,date_added,category,source_url,source_list,warning_type,additional_info
Swiss Financial Capital,,2019-03-13,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-financial-capital/,finma-warnings,unauthorized_provider,swiss-financial-capital
GCG ASIA,,2019-03-06,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/gcg-asia/,finma-warnings,unauthorized_provider,gcg-asia
Berlinger Capital,,2019-02-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/berlinger-capital/,finma-warnings,unauthorized_provider,berlinger-capital
Crypto Capitals,,2019-02-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/crypto-capitals/,finma-warnings,unauthorized_provider,crypto-capitals
Real Estate Facility GmbH in Liquidation,,2019-02-26,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/real-estate-facility-gmbh-in-liquidation/,finma-warnings,unauthorized_provider,real-estate-facility-gmbh-in-liquidation
IB Life Ltd,,2019-02-22,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ib-life-ltd/,finma-warnings,unauthorized_provider,ib-life-ltd
Crypto Islamic Bank,,2019-02-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/crypto-islamic-bank/,finma-warnings,unauthorized_provider,crypto-islamic-bank
Crypto Hedge F,,2019-02-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/crypto-hedge-f/,finma-warnings,unauthorized_provider,crypto-hedge-f
CCFDbank LTD,,2019-02-12,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ccfdbank/,finma-warnings,unauthorized_provider,ccfdbank
Prime Capital SE,,2019-02-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/prime-capital-se/,finma-warnings,unauthorized_provider,prime-capital-se
XMarkets,,2019-01-31,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/xmarkets/,finma-warnings,unauthorized_provider,xmarkets
Crypto Life Fund,,2019-01-30,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/crypto-life-fund/,finma-warnings,unauthorized_provider,crypto-life-fund
cryptocapitals,,2019-01-30,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/cryptocapitals/,finma-warnings,unauthorized_provider,cryptocapitals
Investment Private Bank IPB Swiss,,2019-01-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/investment-private-bank-ipb-swiss/,finma-warnings,unauthorized_provider,investment-private-bank-ipb-swiss
FineArtDigital AG,,2019-01-17,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/fineartdigital-ag/,finma-warnings,unauthorized_provider,fineartdigital-ag
PVP Research,,2019-01-08,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/pvp-research/,finma-warnings,unauthorized_provider,pvp-research
GDM FINANCE SARL,,2019-01-07,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/gdm-finance-sarl/,finma-warnings,unauthorized_provider,gdm-finance-sarl
Wintercap SA,,2019-01-07,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/wintercap-sa/,finma-warnings,unauthorized_provider,wintercap-sa
"esepa finance GmbH, Nürnberg, Zweigniederlassung Schweiz, Zürich",,2018-12-20,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/esepa-finance-gmbh/,finma-warnings,unauthorized_provider,esepa-finance-gmbh
www.mkinvestmentsllc.com,,2018-12-13,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/mkinvestmentsllc/,finma-warnings,unauthorized_provider,mkinvestmentsllc
World Advisory Group,,2018-11-30,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/world-advisory-group/,finma-warnings,unauthorized_provider,world-advisory-group
Amon Privat Capital,,2018-11-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/amon-privat-capital/,finma-warnings,unauthorized_provider,amon-privat-capital
Rocket Consultant Group,,2018-11-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/rocket-consultant-group/,finma-warnings,unauthorized_provider,rocket-consultant-group
Falkenstein und Stein,,2018-11-16,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/falkenstein-und-stein/,finma-warnings,unauthorized_provider,falkenstein-und-stein
Eurosim SA in liquidazione,,2018-11-13,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/eurosim-sa-in-liquidazione/,finma-warnings,unauthorized_provider,eurosim-sa-in-liquidazione
FSM Smart LIMITED,,2018-10-31,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/fsm-smart-limited/,finma-warnings,unauthorized_provider,fsm-smart-limited
Euro Finance Credit Ltd,,2018-10-31,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/euro-finance-credit-ltd/,finma-warnings,unauthorized_provider,euro-finance-credit-ltd
Capital Swiss FX,,2018-10-24,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/capital-swiss-fx/,finma-warnings,unauthorized_provider,capital-swiss-fx
LTA Investment & Development,,2018-10-16,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/lta-investment-and-development/,finma-warnings,unauthorized_provider,lta-investment-and-development
AF. Bauer,,2018-10-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/af-bauer/,finma-warnings,unauthorized_provider,af-bauer
Benchhill Partners Ltd.,,2018-09-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/benchhill-partners-ltd/,finma-warnings,unauthorized_provider,benchhill-partners-ltd
Newport Legacy Inc.,,2018-09-25,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/newport-legacy-inc/,finma-warnings,unauthorized_provider,newport-legacy-inc
Trade Capital Investments LTD,,2018-09-25,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/trade-capital-investments-ltd/,finma-warnings,unauthorized_provider,trade-capital-investments-ltd
Alliance Capitals,,2018-09-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/alliance-capitals/,finma-warnings,unauthorized_provider,alliance-capitals
Ally Tuxedo Bank PLC,,2018-09-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ally-tuxedo-bank-plc/,finma-warnings,unauthorized_provider,ally-tuxedo-bank-plc
Hongta Securities Co. Ltd.,,2018-09-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/hongta-securities-co-ltd/,finma-warnings,unauthorized_provider,hongta-securities-co-ltd
Züricher Wealth Management AG,,2018-09-18,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/zuericher-wealth-management-ag/,finma-warnings,unauthorized_provider,zuericher-wealth-management-ag
Chartered Union Bank of Switzerland,,2018-09-14,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/chartered-union-bank-of-switzerland/,finma-warnings,unauthorized_provider,chartered-union-bank-of-switzerland
Capital Finance Group S.à.r.l.,,2018-09-14,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/capital-finance-group/,finma-warnings,unauthorized_provider,capital-finance-group
SophiaTX,,2018-09-14,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/sophiatx/,finma-warnings,unauthorized_provider,sophiatx
RedCap Management,,2018-09-14,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/redcap-management/,finma-warnings,unauthorized_provider,redcap-management
Centurio Capital AG,,2018-09-06,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/centurio-capital-ag/,finma-warnings,unauthorized_provider,centurio-capital-ag
Blackwell Asset Management,,2018-08-31,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/blackwell-asset-management/,finma-warnings,unauthorized_provider,blackwell-asset-management
Helmuth Newin Group,,2018-08-31,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/helmuth-newin-group/,finma-warnings,unauthorized_provider,helmuth-newin-group
Radcliffe & Young Asset Management,,2018-08-31,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/radcliffe-young-asset-management/,finma-warnings,unauthorized_provider,radcliffe-young-asset-management
Fintrust Group S.A.,,2018-08-30,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/fintrust-group-sa/,finma-warnings,unauthorized_provider,fintrust-group-sa
Royal Swiss Finance,,2018-08-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/royal-swiss-finance/,finma-warnings,unauthorized_provider,royal-swiss-finance
"Rothstein, Mandl & Partner AG",,2018-08-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/rothstein-mandl-und-partner-ag/,finma-warnings,unauthorized_provider,rothstein-mandl-und-partner-ag
The Wealth Management Services Group (WMS),,2018-08-14,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/the-wealth-management-services-group-wms/,finma-warnings,unauthorized_provider,the-wealth-management-services-group-wms
Cooper & Sloane Associates,,2018-08-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/cooper-and-sloane-associates/,finma-warnings,unauthorized_provider,cooper-and-sloane-associates
Lindenthal Loyal Assets,,2018-08-08,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/lindenthal-loyal-assets/,finma-warnings,unauthorized_provider,lindenthal-loyal-assets
Lindenthal Capital  Ltd.,,2018-08-08,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/lindenthal-capital--ltd/,finma-warnings,unauthorized_provider,lindenthal-capital--ltd
MotherHouse GmbH,,2018-08-03,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/motherhouse-gmbh/,finma-warnings,unauthorized_provider,motherhouse-gmbh
Suisse Trade Center Ltd.,,2018-08-02,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/suisse-trade-center-ltd/,finma-warnings,unauthorized_provider,suisse-trade-center-ltd
Dynamic Swift Funding Bank Cooperation,,2018-07-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/dynamic-swift-funding-bank-cooperation/,finma-warnings,unauthorized_provider,dynamic-swift-funding-bank-cooperation
CPT Trading Technologies Limited,,2018-07-12,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/cpt-trading-technologies-limited/,finma-warnings,unauthorized_provider,cpt-trading-technologies-limited
Morgan Wealth Advisory,,2018-07-05,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/morgan-wealth-advisory/,finma-warnings,unauthorized_provider,morgan-wealth-advisory
Preussen Wealth Prime Brokerage,,2018-07-05,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/preussen-wealth-prime-brokerage/,finma-warnings,unauthorized_provider,preussen-wealth-prime-brokerage
Business & Solution,,2018-07-03,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/business-solution/,finma-warnings,unauthorized_provider,business-solution
Swiss Asset Bank,,2018-07-02,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-asset-bank/,finma-warnings,unauthorized_provider,swiss-asset-bank
MultiplyMarket,,2018-06-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/multiplymarket/,finma-warnings,unauthorized_provider,multiplymarket
Maltese Capital Services AG Ltd,,2018-06-25,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/maltese-capital-services-ag-ltd/,finma-warnings,unauthorized_provider,maltese-capital-services-ag-ltd
Future Messenger AG,,2018-06-25,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/future-messenger-ag/,finma-warnings,unauthorized_provider,future-messenger-ag
Funny SA,,2018-06-18,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/funny-sa/,finma-warnings,unauthorized_provider,funny-sa
Swiss Investment Private Bank,,2018-06-13,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-investment-private-bank/,finma-warnings,unauthorized_provider,swiss-investment-private-bank
Coinmining24 Ltd.,,2018-06-12,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/coinmining24-ltd/,finma-warnings,unauthorized_provider,coinmining24-ltd
Aladin Capital AG,,2018-06-08,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/aladin-capital-ag/,finma-warnings,unauthorized_provider,aladin-capital-ag
